user_id,risk_score,decision,reason_str,graph_risk_score,temporal_risk_score,anomaly_score,fraud_label
5302,63.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile | High return ratio (157% of orders returned),73.95,48.95135,73.93912,1
5303,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.93052,0.0,0
5304,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),79.05,48.945644,0.0,1
5305,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (77% of orders returned),99.84,99.93064,100.0,1
5306,58.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned),74.32,48.955574,54.868023,0
5307,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.950466,0.0,1
5308,47.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.969326,17.21989,0
5309,41.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.5,48.958923,0.0,0
5310,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.96323,0.0,1
5311,45.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94656,10.453338,0
5312,47.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.972424,19.745615,0
5313,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.82,48.979412,0.0,0
5314,44.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.950386,7.953216,1
5315,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93064,100.0,1
5316,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.961185,0.0,0
5317,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.955643,0.0,0
5318,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.958282,0.0,1
5319,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),74.12,48.96272,0.0,0
5320,44.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (105% of orders returned) | Multiple 'Wardrobing' returns flagged,74.12,48.974197,7.1649847,0
5321,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94506,0.0,0
5322,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.7,48.958305,0.0,0
5323,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.957172,0.0,1
5324,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.940018,0.0,1
5325,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (300% of orders returned),74.32,48.942013,0.0,0
5326,51.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.945923,30.722347,0
5327,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.94415,0.0,0
5328,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.7,48.96848,0.0,1
5329,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),74.12,48.946342,3.9369438,0
5330,60.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.947563,57.291073,1
5331,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.922787,0.0,0
5332,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.940704,0.0,0
5333,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (92% of orders returned),73.96,48.96395,0.0,1
5334,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.945347,0.0,0
5335,50.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.974014,29.146585,0
5336,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),74.12,48.945053,0.0,0
5337,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94608,0.0,0
5338,53.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.962746,37.077663,0
5339,55.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.931034,46.36644,0
5340,52.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.947098,36.049316,0
5341,49.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),77.83,48.978214,22.59686,1
5342,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),76.92,48.935253,0.0,0
5343,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.963337,0.0,1
5344,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93064,100.0,1
5345,41.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.88,48.987396,0.0,0
5346,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.95757,0.0,0
5347,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.947426,0.0,1
5348,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.7,48.97196,0.0,0
5349,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.962532,0.0,1
5350,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.937992,0.0,1
5351,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),73.95,48.943382,0.51537544,0
5352,45.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.95476,8.449091,0
5353,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.959385,0.0,0
5354,44.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.963642,8.793875,0
5355,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (142% of orders returned),73.96,48.92911,0.0,0
5356,47.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96905,18.59521,1
5357,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.972836,2.1150632,0
5358,42.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.957756,1.7015238,0
5359,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (128% of orders returned),73.96,48.96123,0.0,1
5360,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.949104,0.0,0
5361,45.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.982468,10.695161,1
5362,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96705,0.0,1
5363,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
5364,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.944016,0.0,0
5365,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.96002,0.0,0
5366,50.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.927135,23.532766,1
5367,42.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.970066,1.6477672,1
5368,45.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.944954,7.5241117,0
5369,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.965023,0.0,0
5370,53.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (203% of orders returned),73.95,48.965202,37.704174,0
5371,47.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.968388,18.606966,1
5372,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93064,100.0,1
5373,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.977535,0.0,1
5374,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),74.32,48.967575,0.0,1
5375,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.940777,0.0,0
5376,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.969795,0.0,1
5377,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.9673,0.0,0
5378,58.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.5,48.96417,55.73813,1
5379,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.93885,0.0,1
5380,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.92,48.961952,0.0,0
5381,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),78.04,48.983376,0.0,1
5382,45.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.955345,12.30646,1
5383,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.987724,0.0,0
5384,53.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.968376,38.448093,0
5385,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94985,0.0,0
5386,55.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.82,48.941143,47.501404,1
5387,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),77.78,48.959084,0.0,0
5388,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.935734,0.0,1
5389,43.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.987526,5.9489193,1
5390,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.973248,0.0,1
5391,52.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.937866,35.138973,1
5392,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.979527,0.0,1
5393,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.979046,0.0,0
5394,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.948536,0.0,0
5395,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),74.32,48.966637,0.0,0
5396,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.960827,0.0,1
5397,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94599,0.0,1
5398,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),74.12,48.940285,0.0,1
5399,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.966,0.0,0
5400,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.970814,0.0,1
5401,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.955826,0.0,0
5402,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.973957,0.0,1
5403,43.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.9634,7.309948,0
5404,49.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.9542,25.654846,0
5405,52.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.27,48.981598,32.6027,1
5406,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95254,0.0,0
5407,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.950516,0.0,1
5408,46.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.937,14.597715,0
5409,71.8,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,73.95,48.96059,100.0,0
5410,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.964157,0.0,1
5411,49.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.938683,26.763205,1
5412,42.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.942204,1.7884042,1
5413,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.9744,0.10157888,0
5414,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.972538,0.0,1
5415,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (64% of orders returned),74.12,48.965237,0.0,1
5416,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (214% of orders returned),76.43,48.948082,0.0,0
5417,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned) | Multiple 'Wardrobing' returns flagged,71.05,48.959156,0.0,0
5418,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.964157,0.0,1
5419,61.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.960773,65.40133,0
5420,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.951252,0.0,1
5421,43.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.92501,6.17606,0
5422,58.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.973812,55.812763,1
5423,55.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,48.956753,41.5272,1
5424,42.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (203% of orders returned),72.5,48.94946,2.202427,1
5425,48.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.99803,21.253277,0
5426,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.956863,0.0,1
5427,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.964924,0.0,0
5428,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.960533,0.0,1
5429,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.43,48.96579,0.0,1
5430,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,49.008743,0.0,1
5431,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.972275,0.0,0
5432,54.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (112% of orders returned),74.12,48.957985,42.550365,1
5433,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.958546,0.0,1
5434,43.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.98849,6.543681,0
5435,40.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.755512,0.0,0
5436,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
5437,61.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.95234,65.10808,0
5438,52.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.950012,37.07529,0
5439,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.97263,0.0,0
5440,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.96927,0.0,0
5441,44.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.954006,10.001949,1
5442,54.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.92631,43.437477,0
5443,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (55% of orders returned),74.12,48.957413,0.0,0
5444,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.946033,0.0,1
5445,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.96457,0.0,0
5446,48.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.93369,22.336817,1
5447,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.44,48.98123,0.0,1
5448,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94344,0.0,1
5449,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.968594,0.0,0
5450,42.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.7,48.94087,0.0,0
5451,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.974953,0.0,0
5452,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (92% of orders returned),72.77,48.954468,0.0,1
5453,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.13,48.937054,0.0,0
5454,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94793,0.0,1
5455,43.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.97248,7.1347156,1
5456,43.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.960297,1.9193001,1
5457,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (51% of orders returned),74.12,48.968594,0.0,0
5458,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.953102,0.0,0
5459,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),73.95,48.96658,0.0,1
5460,44.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),74.32,48.961163,7.517807,1
5461,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (69% of orders returned),73.96,48.96668,0.0,0
5462,45.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.68,48.96051,11.816963,1
5463,42.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.959606,1.5663378,1
5464,44.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),74.12,48.954006,9.414552,0
5465,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.96553,0.0,1
5466,72.5,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,76.5,48.971184,100.0,1
5467,45.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.971794,11.622811,0
5468,49.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.929344,25.804436,1
5469,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.97877,0.0,1
5470,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.972572,0.0,1
5471,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.98749,0.0,0
5472,51.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.990177,33.263294,1
5473,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.94342,0.0,0
5474,62.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,74.32,48.94786,69.00612,0
5475,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),73.96,48.94393,0.0,1
5476,42.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.5,48.970757,0.0,1
5477,42.7,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),76.92,48.96779,0.0,0
5478,43.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),78.04,49.004684,0.0,1
5479,61.2,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,77.83,48.974163,60.90852,0
5480,48.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (214% of orders returned),78.04,48.945217,17.76592,1
5481,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (80% of orders returned),73.96,48.940037,0.0,0
5482,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.971157,0.0,0
5483,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.954517,0.0,1
5484,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.932972,0.0,0
5485,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),79.05,48.957138,0.0,1
5486,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (135% of orders returned),71.05,48.931213,0.0,1
5487,57.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.98083,52.652367,1
5488,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),73.96,48.950294,0.0,1
5489,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (95% of orders returned) | Multiple 'Wardrobing' returns flagged,73.95,48.94569,0.0,0
5490,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.942623,0.0,1
5491,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.948135,0.0,1
5492,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (147% of orders returned),74.12,48.951645,0.0,0
5493,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned),74.32,48.989044,0.0,0
5494,37.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),58.33,48.950275,0.0,0
5495,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (174% of orders returned) | Multiple 'Wardrobing' returns flagged,73.95,48.970047,0.0,1
5496,47.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.957733,20.433315,0
5497,46.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (239% of orders returned),74.12,48.86202,16.806463,1
5498,45.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,49.004677,13.327675,0
5499,46.5,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (214% of orders returned),77.08,48.95877,12.545383,1
5500,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.97651,0.0,1
5501,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),74.12,48.966988,0.0,1
5502,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (157% of orders returned),73.95,48.98128,0.0,1
5503,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96832,0.0,1
5504,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.943737,0.0,0
5505,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.82,48.9416,0.0,0
5506,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.94786,0.0,0
5507,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.955322,0.0,0
5508,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (98% of orders returned),73.95,48.94817,0.0,1
5509,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.94215,0.0,1
5510,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.967968,0.0,1
5511,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),73.96,48.943474,0.0,1
5512,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (165% of orders returned) | Multiple 'Wardrobing' returns flagged,74.12,48.970745,0.0,1
5513,46.0,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (77% of orders returned),73.96,48.939854,13.973977,1
5514,44.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (64% of orders returned),74.12,48.937138,9.8184185,0
5515,43.3,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (60% of orders returned),79.05,48.944958,0.0,0
5516,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (74% of orders returned),73.96,48.946342,0.0,1
5517,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile | High return ratio (77% of orders returned),99.84,99.93066,100.0,1
5518,99.9,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Abnormal transaction burst or return spike detected | Behavior significantly deviates from normal user profile,99.84,99.93066,100.0,1
5519,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.952835,0.0,0
5520,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.94561,0.0,0
5521,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.95,48.934998,0.0,0
5522,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.959282,0.0,1
5523,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (165% of orders returned),73.95,48.962627,0.0,0
5524,41.4,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),72.62,48.936737,0.0,0
5525,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.972527,0.0,0
5526,43.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.955803,6.6442027,1
5527,45.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.96332,10.847844,1
5528,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (62% of orders returned),74.12,48.925636,0.0,1
5529,71.6,BLOCK,Connected to multiple suspicious accounts (fraud ring detected) | Behavior significantly deviates from normal user profile,77.08,49.002518,96.147934,1
5530,58.6,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.968513,55.970047,1
5531,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (116% of orders returned),73.96,48.95024,0.0,0
5532,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (226% of orders returned),74.32,48.933365,0.0,1
5533,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),71.05,48.96849,0.0,0
5534,40.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (86% of orders returned),71.05,48.949253,0.0,0
5535,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (168% of orders returned),73.96,48.9812,0.0,1
5536,55.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.95748,46.92615,1
5537,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.12,48.950294,0.0,0
5538,51.1,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (137% of orders returned),73.95,48.985107,31.007269,0
5539,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (116% of orders returned),73.96,48.9829,0.0,0
5540,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected) | High return ratio (120% of orders returned),74.44,48.950077,0.0,0
5541,41.8,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),73.96,48.97722,0.0,1
5542,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.83,48.955597,0.0,1
5543,41.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),74.32,48.95306,0.0,0
5544,42.9,VERIFY,Connected to multiple suspicious accounts (fraud ring detected),77.78,48.961945,0.0,1
