user_id,return_reason,days_to_return,return_status,return_amount
970,Wrong Item,11,Pending,1779.53
1453,Quality Issue,28,Approved,4748.37
3674,Wrong Item,14,Approved,4016.83
1718,Changed Mind,27,Approved,1216.22
1583,Damaged,6,Approved,669.39
5974,Quality Issue,20,Rejected,4993.63
1035,Wardrobing,14,Approved,3628.99
1136,Quality Issue,11,Rejected,2664.27
5579,Damaged,17,Approved,4894.21
3302,Wardrobing,19,Rejected,4775.13
259,Damaged,3,Approved,667.7
2550,Changed Mind,20,Approved,3216.42
3391,Damaged,11,Approved,3480.63
1520,Changed Mind,24,Approved,4331.75
3290,Damaged,7,Approved,2543.31
3892,Wardrobing,1,Pending,3431.19
1504,Wardrobing,29,Pending,1837.47
4875,Quality Issue,9,Approved,2065.92
2717,Wrong Item,6,Approved,2859.83
5781,Damaged,17,Approved,1149.08
527,Damaged,19,Pending,3982.06
1946,Wrong Item,18,Approved,2537.73
4328,Quality Issue,13,Approved,4271.36
5370,Quality Issue,5,Pending,3955.72
1331,Wardrobing,10,Approved,2854.26
5882,Changed Mind,4,Rejected,3469.7
1161,Wardrobing,26,Approved,4256.08
2497,Quality Issue,10,Approved,1759.75
1890,Wrong Item,20,Approved,3672.04
2546,Quality Issue,10,Pending,4626.96
5415,Wrong Item,19,Approved,252.81
4396,Damaged,5,Approved,2546.71
4779,Changed Mind,5,Rejected,809.59
1524,Quality Issue,11,Approved,1988.79
5682,Wrong Item,9,Approved,4160.9
2614,Wrong Item,11,Approved,1075.19
3912,Damaged,10,Approved,276.0
4187,Quality Issue,21,Pending,1494.32
3978,Wrong Item,14,Approved,3919.57
3611,Changed Mind,7,Approved,627.12
2881,Quality Issue,27,Approved,2972.4
3886,Wrong Item,20,Approved,3738.51
5432,Changed Mind,13,Pending,2894.94
2339,Wardrobing,16,Approved,4680.82
3066,Changed Mind,11,Approved,3810.65
1081,Quality Issue,13,Approved,531.39
2131,Wrong Item,4,Approved,4292.91
4633,Quality Issue,25,Rejected,2784.65
3843,Changed Mind,13,Approved,4841.71
1267,Wardrobing,21,Pending,4927.67
3277,Quality Issue,4,Rejected,902.4
4872,Quality Issue,5,Pending,1317.37
745,Wrong Item,12,Approved,3302.19
372,Damaged,4,Approved,373.0
2357,Wrong Item,29,Approved,2064.84
3940,Damaged,4,Rejected,4943.24
1880,Quality Issue,18,Approved,2677.06
4927,Wrong Item,12,Approved,1723.51
5082,Quality Issue,1,Approved,1009.88
3196,Quality Issue,6,Approved,3775.67
2274,Damaged,11,Approved,4658.48
251,Quality Issue,4,Rejected,4629.72
4930,Damaged,18,Pending,419.09
5372,Wardrobing,1,Pending,471.08
2655,Wardrobing,3,Approved,4954.06
3099,Damaged,6,Approved,4771.01
4522,Wrong Item,27,Approved,1175.28
4173,Quality Issue,9,Approved,1068.59
812,Wrong Item,18,Rejected,2989.01
4034,Wrong Item,14,Approved,1654.21
5548,Changed Mind,16,Rejected,3619.16
4505,Quality Issue,1,Approved,1108.11
2884,Quality Issue,22,Approved,4050.46
3139,Changed Mind,17,Rejected,1483.65
1559,Damaged,8,Approved,781.93
3965,Damaged,3,Approved,1776.64
1449,Damaged,3,Approved,196.93
2052,Damaged,18,Pending,3260.19
1591,Wardrobing,19,Pending,432.24
2012,Changed Mind,28,Pending,823.13
2201,Damaged,7,Approved,3987.73
498,Wrong Item,10,Pending,2577.41
4306,Damaged,3,Pending,3005.34
2646,Wardrobing,2,Approved,1478.26
5698,Wrong Item,28,Approved,4864.0
1086,Wardrobing,3,Pending,4936.5
4015,Damaged,24,Approved,1891.53
1076,Wrong Item,28,Pending,3960.78
3283,Wardrobing,6,Approved,4030.87
2946,Changed Mind,12,Approved,4577.19
2692,Wrong Item,27,Approved,4322.32
3929,Quality Issue,22,Approved,2253.2
4970,Changed Mind,4,Rejected,1868.75
1901,Quality Issue,26,Approved,4681.62
5098,Quality Issue,24,Approved,2099.46
1110,Quality Issue,11,Pending,2648.73
1759,Wardrobing,14,Approved,570.95
1865,Quality Issue,11,Approved,1540.88
5721,Damaged,16,Pending,898.38
712,Quality Issue,24,Pending,503.56
2371,Changed Mind,21,Pending,1916.76
2547,Quality Issue,29,Approved,2625.73
4801,Wrong Item,5,Approved,3918.59
2916,Quality Issue,27,Rejected,3077.88
5801,Quality Issue,27,Pending,4139.86
4442,Wardrobing,13,Rejected,1240.72
4222,Wrong Item,6,Approved,3995.83
4518,Changed Mind,9,Approved,352.94
970,Quality Issue,28,Rejected,1458.21
2695,Damaged,3,Pending,2274.3
3517,Quality Issue,5,Approved,4790.14
1251,Damaged,4,Approved,544.54
713,Changed Mind,7,Approved,1386.67
815,Changed Mind,24,Pending,846.88
4735,Damaged,4,Pending,2183.93
3942,Quality Issue,29,Approved,1711.51
1688,Wardrobing,13,Approved,551.28
4424,Wrong Item,17,Approved,2458.1
4172,Wardrobing,18,Approved,2479.17
4900,Quality Issue,1,Approved,3188.08
5461,Damaged,19,Approved,4220.83
5294,Quality Issue,4,Pending,4869.37
1087,Damaged,25,Approved,608.97
4616,Changed Mind,5,Pending,1758.24
2358,Quality Issue,17,Approved,4864.4
2419,Quality Issue,26,Approved,2881.16
3883,Quality Issue,16,Approved,2044.83
3614,Quality Issue,14,Approved,2230.93
2518,Changed Mind,11,Approved,4229.07
5997,Quality Issue,24,Rejected,4332.36
1049,Damaged,1,Rejected,1546.01
582,Quality Issue,24,Pending,1613.31
175,Wrong Item,27,Approved,3529.1
4886,Quality Issue,18,Approved,430.91
2440,Wrong Item,12,Approved,4245.23
2625,Wrong Item,19,Rejected,133.93
3896,Wrong Item,12,Approved,2359.07
2613,Wrong Item,8,Approved,3983.39
3444,Damaged,12,Approved,4579.92
351,Changed Mind,15,Approved,3172.21
938,Changed Mind,9,Approved,2700.77
5593,Wrong Item,11,Approved,3516.56
2705,Wardrobing,18,Rejected,4226.36
1005,Wardrobing,6,Approved,163.54
2217,Changed Mind,5,Approved,3070.72
2009,Damaged,23,Approved,3857.75
1646,Wrong Item,25,Approved,4634.64
1762,Quality Issue,11,Approved,2057.96
4376,Changed Mind,6,Rejected,4518.5
641,Quality Issue,15,Approved,3187.19
1858,Quality Issue,7,Rejected,1733.63
2808,Changed Mind,26,Approved,4918.74
3241,Wardrobing,4,Pending,387.26
5284,Quality Issue,16,Approved,4361.83
5540,Wardrobing,13,Approved,2688.96
1785,Changed Mind,15,Approved,2965.06
3236,Wrong Item,23,Rejected,4178.44
135,Changed Mind,10,Approved,4642.77
3703,Damaged,27,Approved,4487.76
918,Damaged,29,Approved,2385.86
440,Wardrobing,14,Approved,3589.15
4031,Wrong Item,13,Approved,3786.46
1069,Quality Issue,9,Pending,1796.99
2865,Wardrobing,3,Approved,1586.82
606,Wrong Item,22,Approved,4125.42
4475,Wardrobing,1,Approved,2725.51
4589,Damaged,21,Approved,1193.05
3449,Quality Issue,12,Approved,4414.38
5016,Damaged,21,Approved,2524.02
2621,Damaged,25,Rejected,4373.55
1119,Changed Mind,14,Approved,906.97
909,Wrong Item,20,Approved,4465.81
1316,Quality Issue,18,Approved,2082.85
1202,Damaged,4,Approved,1533.52
1940,Quality Issue,4,Approved,1908.07
1287,Quality Issue,10,Approved,3053.58
3547,Wrong Item,9,Approved,1572.03
891,Wrong Item,8,Approved,3253.85
3731,Wrong Item,28,Rejected,2569.89
2005,Damaged,19,Approved,3311.97
4121,Damaged,4,Rejected,1752.72
3078,Quality Issue,27,Approved,1370.66
5432,Damaged,11,Approved,3401.99
2640,Damaged,29,Rejected,2693.53
1771,Damaged,9,Approved,797.75
3535,Changed Mind,5,Approved,3298.85
3953,Wrong Item,6,Approved,1456.72
2636,Quality Issue,13,Approved,1885.62
3359,Quality Issue,27,Approved,4290.33
2826,Wrong Item,17,Approved,1091.28
1836,Wrong Item,6,Pending,2210.86
1882,Wrong Item,11,Pending,520.74
5445,Quality Issue,16,Pending,2306.5
4053,Wrong Item,17,Approved,4612.91
573,Damaged,25,Rejected,2837.23
5773,Wardrobing,4,Rejected,4354.79
4273,Changed Mind,3,Approved,2756.14
301,Damaged,22,Approved,387.08
4368,Wardrobing,5,Approved,2571.85
3538,Damaged,21,Pending,1239.96
5492,Damaged,12,Approved,2219.82
2937,Wardrobing,1,Approved,1262.35
3112,Wardrobing,6,Approved,654.0
1889,Damaged,23,Pending,1137.45
1930,Changed Mind,7,Approved,2066.54
3708,Quality Issue,3,Pending,4132.59
4967,Quality Issue,18,Approved,3870.23
5345,Wrong Item,7,Pending,279.86
4625,Damaged,7,Approved,3906.7
3659,Changed Mind,8,Approved,250.58
3002,Wrong Item,20,Pending,471.85
2038,Quality Issue,23,Approved,3832.48
4608,Damaged,27,Approved,2026.78
1909,Changed Mind,29,Approved,1675.17
1608,Quality Issue,9,Rejected,1939.67
5208,Quality Issue,8,Approved,2668.37
3538,Quality Issue,8,Approved,3072.1
2126,Wrong Item,8,Approved,3384.71
5192,Wrong Item,3,Pending,571.27
5777,Damaged,18,Pending,905.73
1908,Wardrobing,4,Approved,2227.31
3129,Damaged,4,Pending,4334.19
2902,Damaged,13,Approved,3837.17
4210,Damaged,24,Approved,1014.75
5707,Damaged,16,Approved,1508.43
3292,Quality Issue,13,Rejected,1955.36
4790,Quality Issue,7,Approved,4313.54
3574,Wrong Item,21,Approved,4893.78
5323,Wrong Item,11,Approved,474.06
2428,Quality Issue,29,Pending,2485.57
2312,Quality Issue,6,Approved,1876.16
2535,Changed Mind,24,Approved,1676.54
5980,Changed Mind,21,Approved,2545.45
3669,Changed Mind,12,Approved,3621.59
916,Changed Mind,13,Approved,2993.37
246,Changed Mind,28,Approved,2179.34
3113,Quality Issue,22,Approved,3639.02
4835,Quality Issue,4,Approved,2116.29
2876,Changed Mind,17,Approved,3293.28
3362,Damaged,22,Pending,922.85
4791,Wrong Item,13,Rejected,1763.84
3099,Wardrobing,21,Approved,2886.43
5452,Quality Issue,19,Approved,4597.72
3828,Damaged,11,Approved,194.39
4387,Wrong Item,3,Approved,3661.58
4689,Damaged,3,Approved,2471.22
3761,Wrong Item,21,Approved,3749.19
301,Quality Issue,23,Approved,662.71
2565,Quality Issue,13,Approved,2999.5
849,Quality Issue,15,Approved,2166.65
3062,Damaged,16,Approved,1626.53
859,Wrong Item,26,Approved,259.18
3056,Damaged,17,Approved,2674.6
2064,Wrong Item,18,Approved,1775.22
123,Quality Issue,18,Approved,4617.83
750,Damaged,6,Approved,3780.31
3019,Wardrobing,21,Approved,526.44
473,Quality Issue,27,Pending,1618.93
5136,Damaged,5,Approved,1372.7
4553,Wrong Item,4,Approved,3451.81
4256,Damaged,16,Rejected,2918.3
1033,Damaged,23,Approved,1859.04
4775,Wardrobing,5,Approved,1186.78
3809,Quality Issue,23,Approved,2258.37
2343,Changed Mind,9,Approved,1329.51
3,Quality Issue,7,Approved,1028.47
3174,Wardrobing,8,Approved,4096.9
4776,Wardrobing,4,Approved,4844.96
201,Damaged,19,Approved,3799.49
316,Damaged,15,Approved,405.93
2298,Wrong Item,19,Pending,4698.66
3070,Wrong Item,24,Approved,2322.69
2847,Quality Issue,25,Approved,1400.85
2558,Wrong Item,22,Approved,3881.71
1532,Changed Mind,17,Pending,118.41
360,Damaged,8,Approved,248.95
188,Changed Mind,23,Approved,3817.17
593,Wrong Item,21,Approved,886.3
4143,Damaged,27,Pending,2414.28
4716,Changed Mind,22,Approved,2671.45
2611,Wrong Item,6,Approved,4969.26
465,Changed Mind,18,Rejected,1714.34
2495,Changed Mind,22,Approved,1588.84
5914,Damaged,29,Approved,2421.17
1500,Wrong Item,11,Approved,2471.26
2947,Changed Mind,2,Approved,2786.98
3227,Damaged,10,Pending,4403.59
1980,Wardrobing,13,Approved,3574.22
2629,Changed Mind,29,Approved,4323.37
2831,Wrong Item,7,Approved,1994.09
2844,Quality Issue,8,Approved,3878.01
4307,Wardrobing,25,Approved,4809.42
3486,Damaged,27,Pending,485.98
321,Damaged,5,Approved,2232.05
38,Changed Mind,25,Approved,3022.23
2465,Changed Mind,18,Approved,2970.02
5447,Damaged,26,Pending,2614.12
222,Quality Issue,16,Approved,4129.81
427,Damaged,18,Approved,1131.14
4076,Quality Issue,9,Approved,4831.49
2706,Quality Issue,18,Approved,4062.66
1384,Wrong Item,14,Pending,1535.79
1245,Changed Mind,13,Approved,259.77
3991,Quality Issue,10,Approved,3632.72
3143,Changed Mind,13,Rejected,229.53
3830,Quality Issue,7,Approved,2484.51
1682,Quality Issue,25,Approved,2952.05
3159,Wrong Item,13,Approved,4895.65
5161,Damaged,13,Pending,1638.44
1900,Changed Mind,29,Approved,3619.87
2379,Quality Issue,16,Approved,4776.37
983,Wrong Item,21,Pending,2368.24
3833,Wardrobing,29,Approved,691.63
196,Changed Mind,26,Approved,703.27
1494,Damaged,12,Approved,2008.68
4279,Damaged,17,Approved,1690.21
117,Quality Issue,25,Approved,1650.84
5935,Damaged,16,Approved,2474.34
2425,Wardrobing,10,Approved,2732.97
2393,Quality Issue,17,Rejected,1400.65
3219,Damaged,3,Approved,2256.99
3836,Wrong Item,26,Approved,3293.12
2758,Damaged,19,Approved,2829.13
5306,Quality Issue,9,Approved,3799.94
5773,Damaged,15,Pending,1443.08
1203,Changed Mind,3,Rejected,1946.15
4242,Changed Mind,24,Approved,2811.9
1806,Wardrobing,17,Approved,4549.03
5975,Damaged,3,Approved,3098.68
1520,Wrong Item,15,Approved,1510.5
1771,Changed Mind,4,Approved,280.7
4286,Wrong Item,13,Approved,2621.88
4735,Wrong Item,26,Approved,4757.7
772,Wardrobing,20,Approved,3368.63
3334,Changed Mind,15,Approved,2179.91
2075,Changed Mind,16,Approved,476.46
3671,Wrong Item,16,Pending,670.38
3341,Quality Issue,5,Pending,3743.8
5916,Damaged,3,Approved,1647.76
5603,Quality Issue,25,Approved,1534.73
3924,Damaged,27,Approved,1231.14
4077,Changed Mind,6,Pending,4496.47
5393,Wrong Item,27,Approved,1596.57
1101,Quality Issue,3,Pending,966.86
4355,Changed Mind,16,Approved,1899.4
4633,Changed Mind,25,Rejected,3581.3
765,Damaged,8,Approved,2129.9
5288,Quality Issue,28,Approved,3849.04
4197,Quality Issue,29,Approved,3441.81
2083,Wrong Item,14,Approved,1842.56
2906,Damaged,27,Approved,4388.24
2938,Quality Issue,5,Pending,462.04
5513,Changed Mind,17,Approved,3702.31
5816,Wardrobing,10,Pending,2588.34
4842,Wrong Item,19,Approved,1670.68
3914,Wrong Item,9,Approved,2102.54
625,Damaged,14,Approved,2980.14
5489,Wardrobing,22,Approved,1439.9
804,Changed Mind,8,Approved,3073.94
1001,Wardrobing,25,Approved,2697.21
418,Quality Issue,21,Approved,3867.06
5687,Damaged,9,Approved,978.98
2960,Quality Issue,21,Approved,1847.21
1416,Wrong Item,11,Approved,2602.67
485,Wrong Item,17,Approved,3664.79
2472,Damaged,19,Pending,1746.5
4343,Damaged,24,Approved,1597.65
5968,Wrong Item,12,Approved,4475.83
3315,Wardrobing,15,Pending,633.84
3643,Changed Mind,14,Pending,3663.5
5016,Changed Mind,26,Approved,4041.2
5411,Damaged,25,Approved,1380.77
1679,Changed Mind,8,Pending,2241.86
5952,Wardrobing,1,Pending,2647.16
3115,Damaged,28,Pending,3875.88
5581,Wrong Item,7,Approved,4382.75
705,Damaged,8,Approved,2024.1
585,Changed Mind,6,Approved,1807.02
5308,Changed Mind,7,Approved,1821.16
4036,Wrong Item,4,Approved,1058.04
1051,Quality Issue,19,Approved,372.55
5370,Wrong Item,16,Pending,4456.43
615,Damaged,5,Approved,1628.52
4094,Wrong Item,2,Approved,154.47
1231,Changed Mind,7,Approved,811.24
424,Changed Mind,17,Pending,4717.91
4838,Damaged,22,Pending,399.31
5085,Quality Issue,14,Approved,3490.95
635,Damaged,11,Approved,3926.33
559,Damaged,27,Pending,3766.24
3687,Wardrobing,2,Approved,1733.76
173,Damaged,25,Approved,3234.01
4478,Wrong Item,7,Approved,1480.61
5494,Wrong Item,10,Approved,2141.06
4507,Quality Issue,13,Approved,4171.95
1385,Wrong Item,7,Approved,3072.35
1141,Damaged,13,Approved,2395.9
4084,Wardrobing,9,Rejected,3466.2
370,Changed Mind,15,Approved,3727.2
3227,Damaged,22,Approved,4657.37
2693,Wrong Item,14,Approved,3865.19
4468,Damaged,22,Approved,2445.7
1215,Wardrobing,13,Approved,1168.38
4574,Wrong Item,16,Pending,2405.1
4196,Damaged,11,Pending,2255.48
1433,Changed Mind,5,Approved,3035.55
2141,Changed Mind,3,Approved,3164.69
397,Damaged,7,Approved,1162.71
2697,Wrong Item,19,Approved,4050.01
1564,Wrong Item,5,Approved,2125.15
681,Wrong Item,15,Approved,3957.54
3360,Wrong Item,6,Pending,176.64
3406,Changed Mind,13,Rejected,3872.04
516,Changed Mind,10,Approved,2791.56
1114,Quality Issue,8,Pending,2173.75
496,Quality Issue,16,Pending,798.85
4074,Quality Issue,27,Approved,4444.73
2029,Wrong Item,20,Pending,360.18
428,Changed Mind,9,Approved,657.04
1150,Damaged,25,Approved,4245.46
5856,Damaged,27,Rejected,3474.27
1535,Damaged,23,Approved,4235.32
4108,Changed Mind,8,Approved,4862.12
2811,Quality Issue,7,Pending,1766.64
1091,Quality Issue,29,Approved,4064.37
1845,Quality Issue,27,Approved,288.1
85,Changed Mind,14,Approved,4567.32
4482,Damaged,15,Approved,3220.95
2007,Wrong Item,17,Approved,4526.17
2996,Changed Mind,26,Rejected,2863.63
917,Quality Issue,11,Pending,3192.18
4946,Wrong Item,21,Approved,4656.74
1311,Damaged,28,Approved,1581.41
3398,Wardrobing,11,Approved,1787.7
5237,Wrong Item,10,Approved,4273.35
4280,Changed Mind,6,Approved,4828.58
3620,Changed Mind,22,Approved,3371.96
5329,Changed Mind,10,Approved,2207.37
1059,Damaged,3,Approved,644.44
5782,Quality Issue,16,Approved,3075.95
3340,Wrong Item,18,Approved,4138.61
2460,Wrong Item,3,Rejected,638.41
1535,Wrong Item,23,Rejected,1523.91
4470,Wrong Item,18,Approved,598.55
5858,Wrong Item,15,Pending,1760.57
4141,Quality Issue,12,Rejected,2928.31
197,Wrong Item,20,Rejected,737.07
2815,Wrong Item,23,Rejected,2420.27
4394,Wrong Item,23,Rejected,166.53
2385,Quality Issue,13,Pending,4138.19
4638,Damaged,16,Approved,3411.1
4244,Wrong Item,2,Approved,3280.26
403,Wrong Item,8,Pending,4254.0
3348,Quality Issue,26,Approved,780.34
1032,Changed Mind,13,Approved,4841.7
2920,Quality Issue,10,Approved,329.83
2306,Quality Issue,22,Approved,2283.61
4842,Wardrobing,21,Rejected,109.25
5209,Damaged,10,Approved,4612.0
2769,Wrong Item,7,Approved,2439.18
3222,Wardrobing,20,Pending,1439.95
3757,Changed Mind,27,Approved,2275.29
3932,Quality Issue,7,Pending,4760.78
3813,Damaged,9,Approved,1228.29
4699,Wrong Item,28,Approved,1791.58
5892,Changed Mind,22,Approved,150.96
4969,Quality Issue,19,Approved,1175.16
809,Wrong Item,12,Pending,4433.03
2858,Damaged,15,Approved,2448.8
2768,Changed Mind,8,Pending,583.99
3053,Quality Issue,24,Approved,4174.5
3171,Wardrobing,16,Approved,4248.07
4309,Wrong Item,24,Approved,4893.02
2527,Wrong Item,26,Approved,399.68
1581,Wrong Item,5,Approved,2255.91
2746,Quality Issue,26,Approved,4437.33
5127,Wrong Item,11,Approved,682.55
1869,Damaged,11,Approved,1876.18
125,Wrong Item,15,Rejected,4537.05
5858,Damaged,11,Approved,551.45
1175,Changed Mind,12,Approved,3655.23
3618,Damaged,21,Approved,4753.0
4802,Quality Issue,11,Pending,3049.87
1647,Damaged,1,Approved,4407.77
2042,Damaged,12,Approved,4017.39
1683,Quality Issue,11,Approved,4051.6
899,Changed Mind,6,Pending,3185.0
918,Quality Issue,26,Approved,443.94
1121,Changed Mind,3,Rejected,2057.84
2749,Changed Mind,17,Approved,4183.71
3185,Wardrobing,10,Rejected,1097.16
96,Changed Mind,29,Approved,1572.47
5078,Wrong Item,4,Approved,2613.16
4056,Quality Issue,14,Pending,2170.5
424,Quality Issue,16,Approved,4105.49
5057,Wrong Item,29,Approved,4869.82
183,Wrong Item,7,Pending,622.98
3364,Changed Mind,25,Approved,189.06
2792,Wardrobing,4,Approved,3894.37
3013,Changed Mind,10,Approved,465.52
5738,Wardrobing,25,Approved,1275.38
5563,Wrong Item,13,Approved,1811.85
1675,Damaged,18,Rejected,1562.93
3478,Wardrobing,13,Approved,3278.76
5756,Damaged,27,Approved,1457.12
4374,Changed Mind,5,Approved,3075.72
5327,Damaged,29,Approved,3509.49
2609,Damaged,9,Approved,206.45
1699,Wrong Item,19,Approved,1900.03
3064,Wrong Item,10,Approved,351.38
4902,Wardrobing,24,Approved,3851.54
5573,Wardrobing,4,Approved,386.72
4116,Damaged,7,Pending,4321.01
4240,Quality Issue,9,Rejected,4252.93
3071,Wardrobing,21,Pending,2632.03
1918,Wrong Item,16,Rejected,4719.8
2538,Changed Mind,17,Pending,1895.99
2987,Damaged,12,Approved,1582.57
4894,Changed Mind,21,Approved,659.03
3333,Changed Mind,28,Approved,3665.01
4759,Changed Mind,5,Approved,2183.98
165,Quality Issue,21,Pending,4895.25
4542,Wardrobing,28,Approved,4364.27
3043,Wrong Item,8,Pending,2612.03
5990,Changed Mind,14,Approved,2312.7
2831,Changed Mind,18,Approved,1253.62
2872,Wrong Item,23,Approved,847.53
765,Wardrobing,21,Approved,1284.87
4842,Changed Mind,29,Rejected,2798.3
4210,Changed Mind,18,Approved,795.35
5175,Wrong Item,26,Approved,4432.13
557,Changed Mind,17,Approved,4841.8
1270,Wrong Item,11,Approved,1405.54
5262,Wardrobing,21,Rejected,3257.81
253,Changed Mind,2,Pending,2110.14
3050,Quality Issue,20,Rejected,2664.35
2429,Damaged,20,Approved,3874.93
5637,Changed Mind,4,Approved,3084.83
5141,Wrong Item,17,Approved,3360.09
5381,Changed Mind,3,Approved,811.36
1735,Changed Mind,14,Approved,1272.92
3526,Wrong Item,20,Approved,4337.15
4201,Changed Mind,20,Pending,4850.45
5805,Quality Issue,5,Pending,2819.67
45,Wrong Item,27,Approved,1116.89
5863,Wrong Item,22,Rejected,2605.26
2133,Wrong Item,2,Rejected,2427.48
770,Damaged,15,Approved,3349.66
3694,Quality Issue,6,Approved,1705.79
4690,Quality Issue,12,Approved,4414.64
779,Wrong Item,21,Approved,4893.82
245,Wardrobing,26,Pending,4564.52
5380,Damaged,18,Approved,4944.62
5603,Changed Mind,10,Approved,775.14
938,Changed Mind,27,Rejected,1333.5
5425,Changed Mind,17,Pending,3848.74
5459,Quality Issue,23,Approved,2385.34
5985,Damaged,22,Approved,4807.69
1299,Changed Mind,13,Approved,829.47
3473,Changed Mind,3,Approved,1606.85
5966,Changed Mind,20,Approved,3265.13
5416,Damaged,27,Rejected,2107.89
3629,Quality Issue,26,Approved,1873.95
1183,Wrong Item,26,Approved,2802.59
507,Quality Issue,12,Pending,4043.65
1556,Changed Mind,27,Pending,2221.68
392,Damaged,3,Approved,268.44
1172,Damaged,11,Approved,3931.54
450,Damaged,19,Approved,3636.39
4574,Damaged,11,Approved,2577.72
3540,Damaged,3,Approved,3055.48
3108,Damaged,7,Approved,1904.86
4858,Wrong Item,28,Approved,618.45
2465,Quality Issue,14,Approved,4006.61
2418,Changed Mind,7,Rejected,2026.41
1242,Wrong Item,19,Approved,4928.33
2670,Damaged,13,Approved,4888.59
1048,Changed Mind,13,Approved,1665.22
3536,Wrong Item,28,Approved,1055.41
5985,Wrong Item,17,Approved,3820.73
3199,Quality Issue,5,Approved,3846.24
1795,Wardrobing,28,Approved,255.12
4129,Wrong Item,3,Approved,2732.3
4921,Wardrobing,21,Approved,1490.54
2831,Wrong Item,5,Approved,344.98
1502,Damaged,10,Pending,2208.5
4284,Damaged,29,Pending,752.34
1124,Changed Mind,7,Approved,1487.64
5984,Quality Issue,29,Approved,2875.37
1907,Quality Issue,10,Approved,1315.11
2102,Wardrobing,13,Pending,1879.03
4362,Quality Issue,28,Approved,3574.16
74,Damaged,23,Approved,4053.87
1218,Changed Mind,10,Approved,2352.6
754,Damaged,22,Approved,2989.67
2347,Quality Issue,15,Approved,1718.59
3322,Changed Mind,5,Approved,4436.87
1078,Quality Issue,9,Rejected,498.3
2066,Wrong Item,9,Approved,577.42
4634,Quality Issue,15,Rejected,285.14
5640,Damaged,27,Approved,599.72
86,Wrong Item,18,Approved,3180.82
3765,Quality Issue,7,Pending,4991.73
155,Wrong Item,19,Approved,3047.58
3123,Damaged,17,Approved,1348.79
5277,Quality Issue,13,Approved,4108.8
4789,Wrong Item,9,Approved,1837.36
1397,Wrong Item,22,Rejected,3010.48
1552,Wardrobing,18,Pending,2257.51
4702,Damaged,14,Approved,2603.89
4919,Damaged,8,Approved,617.47
1686,Changed Mind,6,Pending,4659.0
19,Damaged,8,Approved,1596.33
2667,Wardrobing,19,Approved,3044.79
3719,Quality Issue,4,Rejected,136.09
2663,Quality Issue,4,Approved,2353.99
5609,Wrong Item,29,Approved,3857.34
4882,Wrong Item,10,Approved,3100.73
4728,Changed Mind,6,Approved,1660.58
122,Damaged,29,Pending,3287.86
5122,Changed Mind,14,Rejected,3997.96
4532,Damaged,2,Approved,874.83
2382,Changed Mind,14,Pending,422.68
3538,Damaged,3,Approved,2361.97
4946,Changed Mind,11,Rejected,2243.35
5438,Changed Mind,28,Approved,329.18
3305,Damaged,24,Rejected,3431.38
249,Changed Mind,14,Approved,2949.03
3712,Damaged,12,Pending,1632.26
4081,Wardrobing,18,Rejected,1458.16
354,Damaged,19,Approved,1514.83
4904,Damaged,23,Approved,656.27
1210,Quality Issue,17,Approved,4649.18
5343,Damaged,5,Approved,394.71
3306,Damaged,26,Approved,312.68
1933,Damaged,12,Approved,3933.82
353,Changed Mind,25,Rejected,2351.03
108,Damaged,24,Approved,4075.09
4449,Quality Issue,8,Approved,2597.36
2263,Quality Issue,16,Approved,4504.02
5041,Quality Issue,23,Approved,1810.39
1384,Wrong Item,12,Approved,2968.62
5523,Wrong Item,24,Approved,1177.75
5650,Wardrobing,17,Rejected,2297.0
611,Changed Mind,27,Approved,750.5
3882,Wardrobing,27,Approved,2542.04
5639,Changed Mind,29,Approved,2353.04
1939,Changed Mind,8,Pending,229.67
406,Wardrobing,22,Approved,544.16
5253,Quality Issue,23,Approved,2860.78
2845,Wardrobing,15,Approved,3611.73
163,Damaged,7,Approved,3341.41
5042,Damaged,10,Approved,3628.35
4074,Quality Issue,16,Approved,2444.45
422,Quality Issue,26,Approved,1768.1
1553,Wrong Item,27,Approved,3466.75
110,Quality Issue,27,Approved,1426.3
5730,Quality Issue,28,Approved,3182.8
150,Changed Mind,5,Approved,547.04
4776,Wardrobing,1,Approved,2734.99
3068,Wrong Item,17,Approved,3623.39
3497,Changed Mind,5,Approved,1650.7
4870,Quality Issue,6,Approved,4600.2
5370,Changed Mind,9,Pending,457.49
765,Wrong Item,9,Pending,1401.6
108,Damaged,5,Approved,3414.09
748,Wardrobing,13,Approved,4147.77
4096,Damaged,17,Approved,655.66
3412,Quality Issue,11,Approved,585.13
504,Wrong Item,21,Approved,2379.97
1406,Wrong Item,22,Approved,1792.32
3224,Changed Mind,13,Rejected,2793.9
4382,Wrong Item,5,Approved,4229.07
2061,Damaged,11,Approved,1515.0
5698,Changed Mind,19,Approved,150.05
5954,Damaged,13,Pending,3387.33
4597,Wrong Item,18,Approved,2857.37
2726,Quality Issue,25,Approved,2626.55
5264,Wrong Item,24,Approved,3942.67
4368,Quality Issue,19,Approved,4264.98
3118,Wrong Item,5,Approved,807.53
2663,Wrong Item,23,Approved,4177.17
4994,Wrong Item,11,Approved,2750.31
3343,Changed Mind,14,Pending,4368.21
1098,Damaged,21,Approved,2881.93
5999,Wardrobing,25,Pending,4482.01
411,Wrong Item,22,Approved,4178.78
4171,Wrong Item,11,Approved,1696.69
